2018-01-18T13:29:50+0000|2018-01-18 11:29:50|QUI|761478707250442_1669374859794151|5|0|0|0|0|0|
2018-01-17T11:54:40+0000|2018-01-17 09:54:40|QUA|761478707250442_1668311346567169|26|0|0|0|0|0|
2018-01-15T13:32:06+0000|2018-01-15 11:32:06|SEG|761478707250442_1666573130074324|7|0|0|0|0|0|
2018-01-11T17:21:03+0000|2018-01-11 15:21:03|QUI|761478707250442_1662933813771589|5|0|0|0|0|0|
2018-01-08T17:01:07+0000|2018-01-08 15:01:07|SEG|761478707250442_1659864667411837|8|0|0|0|0|0|
2018-01-08T14:14:09+0000|2018-01-08 12:14:09|SEG|761478707250442_1659727707425533|37|2|0|0|0|0|
2018-01-04T17:32:03+0000|2018-01-04 15:32:03|QUI|761478707250442_1655601331171504|6|0|0|0|0|0|
2018-01-03T11:04:47+0000|2018-01-03 09:04:47|QUA|761478707250442_1654095901322047|22|1|0|0|0|0|
2018-01-01T12:02:06+0000|2018-01-01 10:02:06|SEG|761478707250442_1652266618171642|6|0|0|0|0|0|
2017-12-31T18:19:54+0000|2017-12-31 16:19:54|DOM|761478707250442_1651420958256208|27|0|0|0|0|0|
2017-12-28T10:33:18+0000|2017-12-28 08:33:18|QUI|761478707250442_1648160861915551|25|0|0|0|0|0|
2017-12-27T14:30:05+0000|2017-12-27 12:30:05|QUA|761478707250442_1647456168652687|8|0|0|0|0|0|
2017-12-26T10:38:41+0000|2017-12-26 08:38:41|TER|761478707250442_1646389792092658|17|0|0|0|0|0|
2017-12-25T20:39:26+0000|2017-12-25 18:39:26|SEG|761478707250442_1645936002138037|30|2|0|0|0|0|
2017-12-25T12:31:06+0000|2017-12-25 10:31:06|SEG|761478707250442_1645584255506545|10|0|0|0|0|0|
2017-12-23T10:59:48+0000|2017-12-23 08:59:48|SAB|761478707250442_1643634949034809|60|14|1|0|1|0|
2017-12-22T14:55:32+0000|2017-12-22 12:55:32|SEX|761478707250442_1642953122436325|7|0|0|0|0|0|
2017-12-22T14:46:46+0000|2017-12-22 12:46:46|SEX|761478707250442_1642946045770366|6|1|0|0|0|0|
2017-12-22T10:59:32+0000|2017-12-22 08:59:32|SEX|761478707250442_1642781475786823|80|3|0|1|0|0|
2017-12-21T18:52:46+0000|2017-12-21 16:52:46|QUI|761478707250442_1642245092507128|64|5|0|0|0|0|
2017-12-21T14:57:49+0000|2017-12-21 12:57:49|QUI|761478707250442_1642084552523182|27|1|0|0|0|0|
2017-12-21T11:19:56+0000|2017-12-21 09:19:56|QUI|761478707250442_1641925135872457|136|7|0|0|0|0|
2017-12-20T19:22:04+0000|2017-12-20 17:22:04|QUA|761478707250442_1641410742590563|9|1|0|0|0|0|
2017-12-20T10:37:37+0000|2017-12-20 08:37:37|QUA|761478707250442_1641072129291091|10|0|0|0|0|0|
2017-12-19T11:22:53+0000|2017-12-19 09:22:53|TER|761478707250442_1640237946041176|5|1|0|0|0|0|
2017-12-18T11:08:45+0000|2017-12-18 09:08:45|SEG|761478707250442_1639313259466978|10|0|0|0|0|0|
2017-12-16T10:27:42+0000|2017-12-16 08:27:42|SAB|761478707250442_1637365462995091|12|1|0|1|0|0|
2017-12-15T20:19:04+0000|2017-12-15 18:19:04|SEX|761478707250442_1636673506397620|30|1|0|0|0|0|
2017-12-15T16:01:05+0000|2017-12-15 14:01:05|SEX|761478707250442_1636588826406088|5|1|0|0|0|0|
2017-12-15T11:47:04+0000|2017-12-15 09:47:04|SEX|761478707250442_1636334829764821|4|0|0|0|0|0|
2017-12-14T10:39:22+0000|2017-12-14 08:39:22|QUI|761478707250442_1635272006537770|13|0|0|1|0|0|
2017-12-13T19:01:04+0000|2017-12-13 17:01:04|QUA|761478707250442_1634693993262238|17|2|0|0|0|0|
2017-12-13T14:15:34+0000|2017-12-13 12:15:34|QUA|761478707250442_1634483576616613|12|0|0|0|0|0|
2017-12-13T14:13:25+0000|2017-12-13 12:13:25|QUA|761478707250442_1634480453283592|8|1|0|0|0|0|
2017-12-12T18:29:04+0000|2017-12-12 16:29:04|TER|761478707250442_1633730063358631|7|0|0|0|0|0|
2017-12-11T12:41:09+0000|2017-12-11 10:41:09|SEG|761478707250442_1632467230151581|4|1|0|0|0|0|
2017-12-07T13:45:04+0000|2017-12-07 11:45:04|QUI|761478707250442_1628358490562455|6|0|0|0|0|0|
2017-12-05T14:00:06+0000|2017-12-05 12:00:06|TER|761478707250442_1626291267435844|2|0|0|0|0|0|
2017-12-01T18:45:04+0000|2017-12-01 16:45:04|SEX|761478707250442_1622493824482255|9|1|0|0|0|0|
2017-12-01T12:45:17+0000|2017-12-01 10:45:17|SEX|761478707250442_1622189241179380|22|0|0|0|0|0|
2017-12-01T10:28:28+0000|2017-12-01 08:28:28|SEX|761478707250442_1622090194522618|45|1|0|0|0|0|
2017-11-28T18:24:03+0000|2017-11-28 16:24:03|TER|761478707250442_1619352658129705|5|1|0|0|0|0|
2017-11-25T12:30:04+0000|2017-11-25 10:30:04|SAB|761478707250442_1615974645134173|4|0|0|0|0|0|
2017-11-25T11:19:00+0000|2017-11-25 09:19:00|SAB|761478707250442_1615927785138859|19|1|0|0|0|0|
2017-11-24T13:37:35+0000|2017-11-24 11:37:35|SEX|761478707250442_1615127575218880|93|4|0|0|0|0|
2017-11-23T16:00:06+0000|2017-11-23 14:00:06|QUI|761478707250442_1614272375304400|7|0|0|0|0|0|
2017-11-23T11:00:04+0000|2017-11-23 09:00:04|QUI|761478707250442_1614058521992452|11|0|0|0|0|0|
2017-11-21T23:56:17+0000|2017-11-21 21:56:17|TER|761478707250442_1612725668792404|10|1|0|0|0|0|
2017-11-21T23:53:58+0000|2017-11-21 21:53:58|TER|761478707250442_1612724552125849|11|3|0|1|0|0|
2017-11-21T17:19:04+0000|2017-11-21 15:19:04|TER|761478707250442_1612439925487645|11|1|0|0|0|0|
2017-11-18T15:01:04+0000|2017-11-18 13:01:04|SAB|761478707250442_1609397359125235|7|2|0|0|0|0|
2017-11-17T15:22:05+0000|2017-11-17 13:22:05|SEX|761478707250442_1608360985895539|16|2|0|0|0|0|
2017-11-17T10:26:24+0000|2017-11-17 08:26:24|SEX|761478707250442_1608143565917281|34|3|0|0|0|0|
2017-11-16T18:32:03+0000|2017-11-16 16:32:03|QUI|761478707250442_1607561332642171|5|0|0|0|0|0|
2017-11-16T12:50:01+0000|2017-11-16 10:50:01|QUI|761478707250442_1607276416003996|11|2|0|0|0|0|
2017-11-15T12:01:06+0000|2017-11-15 10:01:06|QUA|761478707250442_1606334922764812|10|0|0|0|0|0|
2017-11-13T11:09:04+0000|2017-11-13 09:09:04|SEG|761478707250442_1604363666295271|12|1|0|0|0|0|
2017-11-11T11:19:23+0000|2017-11-11 09:19:23|SAB|761478707250442_1602349149830056|28|0|1|4|11|13|
2017-11-11T10:21:07+0000|2017-11-11 08:21:07|SAB|761478707250442_1602318036499834|49|2|0|0|0|0|
2017-11-07T17:32:42+0000|2017-11-07 15:32:42|TER|761478707250442_1598931150171856|119|11|0|0|1|0|
2017-11-07T16:48:03+0000|2017-11-07 14:48:03|TER|761478707250442_1598866780178293|8|0|0|0|0|0|
2017-11-06T16:25:03+0000|2017-11-06 14:25:03|SEG|761478707250442_1597897983608506|4|0|0|0|0|0|
2017-11-06T15:51:08+0000|2017-11-06 13:51:08|SEG|761478707250442_1597875130277458|6|0|0|0|0|0|
2017-11-06T15:48:05+0000|2017-11-06 13:48:05|SEG|761478707250442_1597872883611016|13|0|0|0|0|0|
2017-11-06T10:54:15+0000|2017-11-06 08:54:15|SEG|761478707250442_1597634973634807|29|2|0|0|0|0|
2017-11-04T10:24:37+0000|2017-11-04 08:24:37|SAB|761478707250442_1595632673835037|17|1|0|0|0|0|
2017-11-03T19:55:24+0000|2017-11-03 17:55:24|SEX|761478707250442_1595102823888022|4|2|0|0|0|0|
2017-11-01T16:34:52+0000|2017-11-01 14:34:52|QUA|761478707250442_1593004804097824|12|1|0|0|0|0|
2017-11-01T15:18:12+0000|2017-11-01 13:18:12|QUA|761478707250442_1592944377437200|32|1|2|0|0|0|
2017-11-01T15:06:04+0000|2017-11-01 13:06:04|QUA|761478707250442_1592935880771383|12|1|0|0|0|0|
2017-11-01T13:50:34+0000|2017-11-01 11:50:34|QUA|761478707250442_1592864747445163|16|1|0|0|0|0|
2017-10-31T21:10:05+0000|2017-10-31 19:10:05|TER|761478707250442_1592290984169206|7|0|0|0|1|0|
2017-10-31T16:01:04+0000|2017-10-31 14:01:04|TER|761478707250442_1592095694188735|7|0|0|0|0|0|
2017-10-30T01:17:05+0000|2017-10-29 23:17:05|SEG|761478707250442_1590530387678599|5|2|0|0|0|0|
2017-10-28T13:01:07+0000|2017-10-28 11:01:07|SAB|761478707250442_1589040411160930|6|1|0|0|0|0|
2017-10-27T19:54:32+0000|2017-10-27 17:54:32|SEX|761478707250442_1588353641229607|326|15|0|14|1|0|
2017-10-27T10:21:03+0000|2017-10-27 08:21:03|SEX|761478707250442_1587927501272221|32|1|0|0|0|0|
2017-10-26T10:28:55+0000|2017-10-26 08:28:55|QUI|761478707250442_1586959184702386|155|11|0|4|3|4|
2017-10-25T18:38:10+0000|2017-10-25 16:38:10|QUA|761478707250442_1586378701427101|52|4|0|0|0|0|
2017-10-25T17:42:45+0000|2017-10-25 15:42:45|QUA|761478707250442_1586338911431080|11|1|0|0|0|0|
2017-10-25T16:38:19+0000|2017-10-25 14:38:19|QUA|761478707250442_1586284911436480|28|1|0|1|0|0|
2017-10-25T16:10:30+0000|2017-10-25 14:10:30|QUA|761478707250442_1586265048105133|23|2|0|0|0|0|
2017-10-25T12:51:51+0000|2017-10-25 10:51:51|QUA|761478707250442_1586106158121022|26|1|0|0|0|0|
2017-10-24T10:52:58+0000|2017-10-24 08:52:58|TER|761478707250442_1585035098228128|65|8|0|0|0|0|
2017-10-23T18:01:05+0000|2017-10-23 16:01:05|SEG|761478707250442_1584325338299104|18|1|0|0|0|0|
2017-10-22T00:19:43+0000|2017-10-21 21:19:43|DOM|761478707250442_1582760205122284|32|1|0|0|0|0|
2017-10-20T19:25:50+0000|2017-10-20 16:25:50|SEX|761478707250442_1581678598563778|420|19|0|3|0|0|
2017-10-20T18:51:45+0000|2017-10-20 15:51:45|SEX|761478707250442_1581642225234082|49|8|0|1|0|0|
2017-10-20T13:09:04+0000|2017-10-20 10:09:04|SEX|761478707250442_1581399021925069|14|0|0|0|0|0|
2017-10-20T11:38:18+0000|2017-10-20 08:38:18|SEX|761478707250442_1581322271932744|164|9|0|2|0|0|
2017-10-18T18:55:11+0000|2017-10-18 15:55:11|QUA|761478707250442_1579777442087227|53|2|0|0|0|0|
2017-10-18T16:07:00+0000|2017-10-18 13:07:00|QUA|761478707250442_1579648505433454|6|2|0|0|0|0|
2017-10-18T13:15:44+0000|2017-10-18 10:15:44|QUA|761478707250442_1579510948780543|29|11|0|0|0|0|
2017-10-17T16:00:22+0000|2017-10-17 13:00:22|TER|761478707250442_1578693348862303|27|2|0|0|0|0|
2017-10-17T11:08:05+0000|2017-10-17 08:08:05|TER|761478707250442_1578473718884266|114|14|0|0|0|0|
2017-10-16T18:42:57+0000|2017-10-16 15:42:57|SEG|761478707250442_1577972898934348|27|1|0|0|0|0|
2017-10-16T13:24:04+0000|2017-10-16 10:24:04|SEG|761478707250442_1577734155624889|16|1|0|0|0|0|
2017-10-14T16:58:00+0000|2017-10-14 13:58:00|SAB|761478707250442_1576126092452362|40|3|0|1|0|0|
2017-10-14T11:40:24+0000|2017-10-14 08:40:24|SAB|761478707250442_1575892392475732|120|16|0|1|2|0|
2017-10-13T18:10:29+0000|2017-10-13 15:10:29|SEX|761478707250442_1575283369203301|186|8|0|3|0|0|
2017-10-13T17:44:58+0000|2017-10-13 14:44:58|SEX|761478707250442_1575267849204853|714|25|1|16|3|3|
2017-10-13T11:45:37+0000|2017-10-13 08:45:37|SEX|761478707250442_1574986789232959|1|0|0|0|0|0|
2017-10-13T11:32:44+0000|2017-10-13 08:32:44|SEX|761478707250442_1574978359233802|102|4|0|0|1|1|
2017-10-12T12:03:06+0000|2017-10-12 09:03:06|QUI|761478707250442_1574118565986448|19|3|0|0|0|0|
2017-10-12T00:00:41+0000|2017-10-11 21:00:41|QUI|761478707250442_1573741046024200|62|3|0|0|0|0|
2017-10-11T23:40:15+0000|2017-10-11 20:40:15|QUA|761478707250442_1573727972692174|4|0|0|0|0|0|
2017-10-10T18:26:29+0000|2017-10-10 15:26:29|TER|761478707250442_1572678886130416|2|0|0|0|0|0|
2017-10-10T01:45:48+0000|2017-10-09 22:45:48|TER|761478707250442_1572029032862068|3|0|0|0|1|0|
2017-10-09T14:16:04+0000|2017-10-09 11:16:04|SEG|761478707250442_1571566199575018|51|0|0|1|15|1|
2017-10-07T12:51:34+0000|2017-10-07 09:51:34|SAB|761478707250442_1569672589764379|271|3|0|1|317|0|
2017-10-06T14:12:04+0000|2017-10-06 11:12:04|SEX|761478707250442_1568776849853953|4|0|0|0|0|0|
2017-10-06T14:00:08+0000|2017-10-06 11:00:08|SEX|761478707250442_1568765076521797|4|0|0|0|0|0|
2017-10-04T19:29:38+0000|2017-10-04 16:29:38|QUA|761478707250442_1567212030010435|15|0|0|0|0|0|
2017-10-04T12:41:04+0000|2017-10-04 09:41:04|QUA|761478707250442_1566909723373999|7|1|0|0|0|0|
2017-10-03T20:53:39+0000|2017-10-03 17:53:39|TER|761478707250442_1566391706759134|422|17|1|11|0|0|
2017-10-03T19:49:47+0000|2017-10-03 16:49:47|TER|761478707250442_1566356043429367|4|0|0|0|0|0|
2017-10-03T14:00:21+0000|2017-10-03 11:00:21|TER|761478707250442_1566077276790577|9|0|0|0|0|0|
2017-10-03T00:26:13+0000|2017-10-02 21:26:13|TER|761478707250442_1565617583503213|198|15|0|7|0|0|
2017-10-02T11:02:24+0000|2017-10-02 08:02:24|SEG|761478707250442_1565117763553195|31|1|0|0|2|0|
2017-10-01T11:00:06+0000|2017-10-01 08:00:06|DOM|761478707250442_1563703403694631|10|0|0|0|0|0|
2017-09-29T18:56:31+0000|2017-09-29 15:56:31|SEX|761478707250442_1562009753863996|3|0|0|0|0|0|
2017-09-29T18:13:35+0000|2017-09-29 15:13:35|SEX|761478707250442_1561978640533774|12|4|0|0|0|0|
2017-09-29T13:03:24+0000|2017-09-29 10:03:24|SEX|761478707250442_1561720937226211|5|0|0|0|0|0|
2017-09-29T11:28:33+0000|2017-09-29 08:28:33|SEX|761478707250442_1561649127233392|1064|79|1|45|0|0|
2017-09-28T17:16:35+0000|2017-09-28 14:16:35|QUI|761478707250442_1561009260630712|18|1|0|0|0|0|
2017-09-28T12:11:04+0000|2017-09-28 09:11:04|QUI|761478707250442_1560780350653603|0|0|0|0|0|0|
2017-09-27T20:04:04+0000|2017-09-27 17:04:04|QUA|761478707250442_1560234084041563|3|0|0|0|0|0|
2017-09-27T19:47:54+0000|2017-09-27 16:47:54|QUA|761478707250442_1560225290709109|1|0|0|0|0|0|
2017-09-27T19:34:03+0000|2017-09-27 16:34:03|QUA|761478707250442_1560218300709808|16|3|0|0|0|0|
2017-09-27T19:33:41+0000|2017-09-27 16:33:41|QUA|761478707250442_1560217874043184|5|1|0|0|0|0|
2017-09-27T19:17:04+0000|2017-09-27 16:17:04|QUA|761478707250442_1560210714043900|11|0|0|0|0|0|
2017-09-27T14:19:03+0000|2017-09-27 11:19:03|QUA|761478707250442_1560018377396467|1|0|0|0|0|0|
2017-09-27T14:17:49+0000|2017-09-27 11:17:49|QUA|761478707250442_1560017264063245|0|0|0|0|0|0|
2017-09-27T12:09:46+0000|2017-09-27 09:09:46|QUA|761478707250442_1559930577405247|50|7|0|0|0|0|
2017-09-27T11:20:24+0000|2017-09-27 08:20:24|QUA|761478707250442_1559901927408112|9|2|0|0|0|0|
2017-09-26T13:21:43+0000|2017-09-26 10:21:43|TER|761478707250442_1559141820817456|11|2|0|0|0|0|
2017-09-25T17:35:04+0000|2017-09-25 14:35:04|SEG|761478707250442_1558505837547721|4|0|0|0|0|0|
2017-09-23T14:14:09+0000|2017-09-23 11:14:09|SAB|761478707250442_1556611564403815|27|0|0|0|0|0|
2017-09-22T12:45:05+0000|2017-09-22 09:45:05|SEX|761478707250442_1555654017832903|11|0|0|0|0|0|
2017-09-21T12:41:42+0000|2017-09-21 09:41:42|QUI|761478707250442_1554749681256670|1|0|0|0|1|0|
2017-09-21T12:39:09+0000|2017-09-21 09:39:09|QUI|761478707250442_1554748137923491|1|0|0|0|0|0|
2017-09-21T10:41:41+0000|2017-09-21 07:41:41|QUI|761478707250442_1554666654598306|5|1|0|0|0|0|
2017-09-20T12:49:57+0000|2017-09-20 09:49:57|QUA|761478707250442_1553764701355168|8|1|0|0|0|0|
2017-09-20T12:08:36+0000|2017-09-20 09:08:36|QUA|761478707250442_1553734111358227|5|0|0|0|0|0|
2017-09-19T10:38:36+0000|2017-09-19 07:38:36|TER|761478707250442_1552798534785118|2|0|0|3|1|0|
2017-09-19T10:35:10+0000|2017-09-19 07:35:10|TER|761478707250442_1552796938118611|1|0|0|0|2|0|
2017-09-19T10:12:39+0000|2017-09-19 07:12:39|TER|761478707250442_1552784724786499|24|2|0|1|1|0|
2017-09-18T17:15:09+0000|2017-09-18 14:15:09|SEG|761478707250442_1552206604844311|15|0|0|0|0|0|
2017-09-15T14:56:04+0000|2017-09-15 11:56:04|SEX|761478707250442_1549465321785106|8|1|0|0|0|0|
2017-09-14T12:28:31+0000|2017-09-14 09:28:31|QUI|761478707250442_1548449768553328|3|1|0|0|0|0|
2017-09-14T10:25:22+0000|2017-09-14 07:25:22|QUI|761478707250442_1548366888561616|38|5|0|0|0|0|
2017-09-12T18:39:04+0000|2017-09-12 15:39:04|TER|761478707250442_1546897205375251|9|2|0|0|0|0|
2017-09-07T13:02:06+0000|2017-09-07 10:02:06|QUI|761478707250442_1542433642488274|11|0|0|0|0|0|
2017-09-06T13:07:24+0000|2017-09-06 10:07:24|QUA|761478707250442_1541594992572139|26|4|0|0|0|0|
2017-09-06T11:27:46+0000|2017-09-06 08:27:46|QUA|761478707250442_1541531855911786|29|2|0|0|0|0|
2017-09-06T10:38:33+0000|2017-09-06 07:38:33|QUA|761478707250442_1541507305914241|16|2|0|0|0|0|
2017-09-05T19:31:04+0000|2017-09-05 16:31:04|TER|761478707250442_1541058059292499|12|0|0|0|0|0|
2017-09-04T14:07:05+0000|2017-09-04 11:07:05|SEG|761478707250442_1540030922728546|10|1|0|0|0|0|
2017-09-04T13:36:25+0000|2017-09-04 10:36:25|SEG|761478707250442_1540010826063889|67|1|0|1|0|0|
2017-09-02T16:03:04+0000|2017-09-02 13:03:04|SAB|761478707250442_1538396412891997|11|3|0|0|0|0|
2017-09-01T10:46:25+0000|2017-09-01 07:46:25|SEX|761478707250442_1537212349677070|34|4|0|1|0|0|
2017-08-30T19:52:39+0000|2017-08-30 16:52:39|QUA|761478707250442_1535771889821116|24|3|0|0|0|0|
2017-08-30T19:50:17+0000|2017-08-30 16:50:17|QUA|761478707250442_1535770029821302|21|0|0|0|0|0|
2017-08-30T19:47:05+0000|2017-08-30 16:47:05|QUA|761478707250442_1535767039821601|5|1|0|0|0|0|
2017-08-30T19:43:15+0000|2017-08-30 16:43:15|QUA|761478707250442_1535763259821979|24|0|0|0|0|0|
2017-08-30T19:29:04+0000|2017-08-30 16:29:04|QUA|761478707250442_1535754286489543|10|2|0|0|0|0|
2017-08-30T10:28:10+0000|2017-08-30 07:28:10|QUA|761478707250442_1535365623195076|9|6|0|0|0|0|
2017-08-29T21:58:05+0000|2017-08-29 18:58:05|TER|761478707250442_1534936479904657|55|4|0|0|1|0|
2017-08-29T21:36:21+0000|2017-08-29 18:36:21|TER|761478707250442_1534923943239244|28|15|1|0|1|0|
2017-08-29T21:31:10+0000|2017-08-29 18:31:10|TER|761478707250442_1534920869906218|26|14|0|0|0|0|
2017-08-29T10:00:33+0000|2017-08-29 07:00:33|TER|761478707250442_1534483533283285|2|0|0|0|0|0|
2017-08-29T09:58:43+0000|2017-08-29 06:58:43|TER|761478707250442_1534482013283437|21|2|0|0|0|0|
2017-08-29T09:10:44+0000|2017-08-29 06:10:44|TER|761478707250442_1534452076619764|9|1|0|0|0|0|
2017-08-28T19:11:03+0000|2017-08-28 16:11:03|SEG|761478707250442_1534008903330748|17|1|0|0|0|0|
2017-08-28T13:56:25+0000|2017-08-28 10:56:25|SEG|761478707250442_1533783916686580|18|6|0|0|0|0|
2017-08-28T12:14:04+0000|2017-08-28 09:14:04|SEG|761478707250442_1533712906693681|4|1|0|0|0|0|
2017-08-28T09:59:35+0000|2017-08-28 06:59:35|SEG|761478707250442_1533639390034366|2|0|0|0|0|0|
2017-08-28T09:59:06+0000|2017-08-28 06:59:06|SEG|761478707250442_1533639183367720|27|2|0|0|0|0|
2017-08-26T15:16:04+0000|2017-08-26 12:16:04|SAB|761478707250442_1532052150193090|6|1|0|0|0|0|
2017-08-25T10:02:29+0000|2017-08-25 07:02:29|SEX|761478707250442_1531043426960629|17|0|0|0|0|0|
2017-08-24T11:09:16+0000|2017-08-24 08:09:16|QUI|761478707250442_1530256740372631|10|1|0|0|0|0|
2017-08-23T17:46:04+0000|2017-08-23 14:46:04|QUA|761478707250442_1529663807098591|10|2|0|0|0|0|
2017-08-21T13:51:05+0000|2017-08-21 10:51:05|SEG|761478707250442_1527871000611205|13|0|0|0|0|0|
2017-08-18T14:50:04+0000|2017-08-18 11:50:04|SEX|761478707250442_1525243367540635|4|2|0|0|0|0|
2017-08-18T10:29:27+0000|2017-08-18 07:29:27|SEX|761478707250442_1525060024225636|12|0|0|0|0|0|
2017-08-18T10:17:39+0000|2017-08-18 07:17:39|SEX|761478707250442_1525052700893035|4|0|0|0|0|0|
2017-08-18T09:17:31+0000|2017-08-18 06:17:31|SEX|761478707250442_1525017264229912|15|1|0|0|0|0|
2017-08-17T14:23:56+0000|2017-08-17 11:23:56|QUI|761478707250442_1524323144299324|3|0|0|0|4|0|
2017-08-17T10:15:49+0000|2017-08-17 07:15:49|QUI|761478707250442_1524124257652546|1|0|0|0|0|0|
2017-08-16T12:24:38+0000|2017-08-16 09:24:38|QUA|761478707250442_1523330754398563|9|1|0|0|0|0|
2017-08-16T12:14:04+0000|2017-08-16 09:14:04|QUA|761478707250442_1523321414399497|2|1|0|0|0|0|
2017-08-15T10:15:07+0000|2017-08-15 07:15:07|TER|761478707250442_1522286947836277|17|0|0|0|0|0|
2017-08-14T13:55:46+0000|2017-08-14 10:55:46|SEG|761478707250442_1521558844575754|6|0|0|0|0|0|
